inf_rate,diag_prob,i0,behaviour_change,behaviour_change_rate
0.6766300134460477,0.15868306166455232,13.0,0.0,0.0
0.6864506458297793,0.22911002180195264,16.0,0.0,0.0
0.7105040990537569,0.1174415849976033,15.0,0.0,0.0
0.707394580752875,0.07443159838590213,12.0,0.0,0.0
0.7026586141900144,0.12301423619000815,8.0,0.0,0.0
0.664366340138236,0.09841252097156211,8.0,0.0,0.0
0.6741518715589009,0.2224809040207941,12.0,0.0,0.0
0.6813170603165261,0.20947610558273685,15.0,0.0,0.0
0.6516581242708335,0.1273945938806337,11.0,0.0,0.0
0.6789078112866768,0.14096227825853463,10.0,0.0,0.0
0.6500019185628818,0.1149760192596261,15.0,0.0,0.0
0.7465651119090612,0.11129869918383242,9.0,0.0,0.0
0.7443554736058623,0.07820104984311578,9.0,0.0,0.0
0.6416513148636406,0.2063549256794894,9.0,0.0,0.0
0.7132465660644909,0.12265723449301703,14.0,0.0,0.0
0.6125385813745264,0.28031160944062444,9.0,0.0,0.0
0.7137011344276192,0.1193846003105806,6.0,0.0,0.0
0.6318048335745359,0.1990642241411268,10.0,0.0,0.0
0.6893506312807396,0.2199315737158702,6.0,0.0,0.0
0.6603043100299756,0.1566469725339596,10.0,0.0,0.0
0.7138024138602013,0.1539444620412084,9.0,0.0,0.0
0.7229828477775325,0.1331255803944973,15.0,0.0,0.0
0.6548919908587576,0.17095591089648413,7.0,0.0,0.0
0.6700970696142562,0.15631769809519958,6.0,0.0,0.0
0.694563137658902,0.12941384915624926,11.0,0.0,0.0
0.6814350262910398,0.16987669056684337,12.0,0.0,0.0
0.6434624614633032,0.1704641396574001,17.0,0.0,0.0
0.6471495847485044,0.2124036553269707,13.0,0.0,0.0
0.7031074018589127,0.1315822861209003,8.0,0.0,0.0
0.7115914624817204,0.17242631740795467,11.0,0.0,0.0
0.6151725473112376,0.18007511667806836,11.0,0.0,0.0
0.6552289537162981,0.16314827036378513,7.0,0.0,0.0
0.691984436264288,0.1691347970991555,16.0,0.0,0.0
0.7135786415160806,0.17327314641722527,15.0,0.0,0.0
0.6931580131349042,0.16525082710614525,19.0,0.0,0.0
0.6834167086298809,0.21663164648122574,13.0,0.0,0.0
0.6711914103154939,0.16077779412198218,12.0,0.0,0.0
0.6881290086665371,0.15733716900318978,15.0,0.0,0.0
0.6398018399704228,0.20693235508788188,6.0,0.0,0.0
0.7323813386318806,0.13832492843855565,7.0,0.0,0.0
0.686569825654629,0.15804841947431753,14.0,0.0,0.0
0.7913242989440443,0.99,17.0,0.0,0.0
0.6507395984642161,0.1827845186924444,9.0,0.0,0.0
0.727534992421737,0.1060372448603531,18.0,0.0,0.0
0.6974354499379417,0.13395399342052233,5.0,0.0,0.0
0.675082605195963,0.1249141880578207,9.0,0.0,0.0
0.7380167329053082,0.12027419096820298,14.0,0.0,0.0
0.7198376948249195,0.11481475573463666,12.0,0.0,0.0
0.6655475518738255,0.1515283750052364,12.0,0.0,0.0
0.652554864336741,0.1443459736336964,12.0,0.0,0.0
0.6663260849983056,0.09296402890393181,13.0,0.0,0.0
0.6835028458995518,0.14178666601073045,16.0,0.0,0.0
0.7016840105004248,0.1292834483499375,7.0,0.0,0.0
0.7083336057751128,0.1566426029845787,11.0,0.0,0.0
0.7007676727084439,0.13501560524616749,13.0,0.0,0.0
0.6947142645983935,0.16445807872230467,16.0,0.0,0.0
0.6554192687791645,0.15300196164632512,16.0,0.0,0.0
0.7124448807880929,0.1410112064399891,15.0,0.0,0.0
0.666562680919184,0.16518542230048605,13.0,0.0,0.0
0.6957146741616955,0.1753552079814908,17.0,0.0,0.0
0.7058594556916348,0.13102049687963563,18.0,0.0,0.0
0.7083284476770433,0.11345262467095216,17.0,0.0,0.0
0.6985956880813721,0.16169819043026679,14.0,0.0,0.0
0.7075637329793217,0.12612645880438764,15.0,0.0,0.0
0.6938948314489443,0.13403314281206674,14.0,0.0,0.0
0.6598396344618459,0.08765282382253692,10.0,0.0,0.0
0.6599406299966091,0.11865610808118067,5.0,0.0,0.0
0.6852307415076822,0.14417963341701504,14.0,0.0,0.0
0.6922481390593764,0.18289828660631738,13.0,0.0,0.0
0.6899640139580142,0.15829578459913635,12.0,0.0,0.0
0.6327999883152856,0.16657157078376766,17.0,0.0,0.0
0.6547759118953592,0.11613740881720269,12.0,0.0,0.0
0.7078969785143667,0.14985792048378258,14.0,0.0,0.0
0.7533558001774432,0.14249522404135712,4.0,0.0,0.0
0.70855954747291,0.16465448347157025,8.0,0.0,0.0
0.6977107667887693,0.14282010249156793,9.0,0.0,0.0
0.6651718783162384,0.12103733498579625,14.0,0.0,0.0
0.6751719645118526,0.2007978511375837,10.0,0.0,0.0
0.6638225396599219,0.18904709873209807,18.0,0.0,0.0
0.6832974738429891,0.14857929200960066,8.0,0.0,0.0
0.6760175316123958,0.1396626291216714,12.0,0.0,0.0
0.6885169885438799,0.21413130494481059,16.0,0.0,0.0
0.6528959586431026,0.15223095630653652,6.0,0.0,0.0
0.6644180780461718,0.13686755172685394,11.0,0.0,0.0
0.6673175934630499,0.2035126051553039,17.0,0.0,0.0
0.7007300256734412,0.11565695947977672,15.0,0.0,0.0
0.6566137842472458,0.150324857809072,14.0,0.0,0.0
0.6349421029068464,0.1936935159795658,8.0,0.0,0.0
0.6641955192007241,0.14529909969135493,5.0,0.0,0.0
0.7001068920210223,0.17144027717859867,14.0,0.0,0.0
0.667026185467932,0.1363343649520588,15.0,0.0,0.0
0.6424041989795944,0.2012186514349936,10.0,0.0,0.0
0.6873701188802663,0.1300885184198477,14.0,0.0,0.0
0.6901936606479735,0.15561102447120564,14.0,0.0,0.0
0.6350366749507571,0.19289727966691536,18.0,0.0,0.0
0.6545171696478036,0.09981990528330349,17.0,0.0,0.0
0.6824777663906951,0.13757131223863647,13.0,0.0,0.0
0.7049280596307929,0.13524151073535073,14.0,0.0,0.0
0.725065689542774,0.1557259478166715,12.0,0.0,0.0
0.641375271537602,0.13957099949513527,16.0,0.0,0.0
0.6781509189238145,0.14083749685397445,10.0,0.0,0.0
0.7232983810005351,0.1312607634450082,9.0,0.0,0.0
0.6873479936809751,0.12790346824718915,7.0,0.0,0.0
0.703997374039394,0.15458842770218276,14.0,0.0,0.0
0.6785468666814273,0.14141092113279902,10.0,0.0,0.0
0.6428223938226302,0.14693807107587942,10.0,0.0,0.0
0.7021011925536694,0.11890393762822424,13.0,0.0,0.0
0.6711013216457877,0.18850629751731326,6.0,0.0,0.0
0.6934403328538967,0.196651279096715,8.0,0.0,0.0
